"annotation_id","annotator","created_at","id","label","lead_time","product_brand","product_name","product_price","product_shade","review_id","review_text","updated_at"
906,"6","2026-04-05T14:58:13.257857Z",325,"[{""end"":14,""text"":""warnanya bagus"",""start"":0,""labels"":[""PIGMENTATION-positive""]},{""end"":120,""text"":"" pas diaplikasiin ke bibir itu minyakan tapi enggak lebay banget"",""start"":56,""labels"":[""TEXTURE-neutral""]},{""end"":150,""text"":"" lembab nya juga dapat banget"",""start"":121,""labels"":[""HYDRATION-positive""]},{""end"":169,""text"":""harganya murah"",""start"":155,""labels"":[""PRICE-positive""]},{""end"":227,""text"":""enggak transproof dan cepat hilang warnanya"",""start"":184,""labels"":[""LONGEVITY-negative""]}]",38.63,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00325","warnanya bagus, mengasih kesan healthy lips gtu, rasanya pas diaplikasiin ke bibir itu minyakan tapi enggak lebay banget, lembab nya juga dapat banget dan harganya murah. minusnya dia enggak transproof dan cepat hilang warnanya. repurchase? maybe.","2026-04-05T14:58:13.257866Z"
425,"7","2026-04-03T14:55:22.120022Z",325,"[{""end"":47,""text"":""warnanya bagus, mengasih kesan healthy lips gtu"",""start"":0,""labels"":[""PIGMENTATION-positive""]},{""end"":120,""text"":"" rasanya pas diaplikasiin ke bibir itu minyakan tapi enggak lebay banget"",""start"":48,""labels"":[""TEXTURE-positive""]},{""end"":150,""text"":""lembab nya juga dapat banget"",""start"":122,""labels"":[""HYDRATION-positive""]},{""end"":228,""text"":""dia enggak transproof dan cepat hilang warnanya."",""start"":180,""labels"":[""LONGEVITY-negative""]},{""end"":169,""text"":""harganya murah"",""start"":155,""labels"":[""PRICE-positive""]}]",38.728,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00325","warnanya bagus, mengasih kesan healthy lips gtu, rasanya pas diaplikasiin ke bibir itu minyakan tapi enggak lebay banget, lembab nya juga dapat banget dan harganya murah. minusnya dia enggak transproof dan cepat hilang warnanya. repurchase? maybe.","2026-04-03T14:55:22.120030Z"
1821,"1","2026-04-07T11:15:19.460288Z",328,"[{""end"":35,""text"":""cukup melembabkan bibir"",""start"":12,""labels"":[""HYDRATION-neutral""]},{""end"":93,""text"":""tadinya kering setelah pakai jadi enggak kering lagi"",""start"":41,""labels"":[""HYDRATION-positive""]},{""end"":219,""text"":""da warna nya begitu jadi bibir kelihatan lebih segar enggak pucet."",""start"":153,""labels"":[""PIGMENTATION-positive""]},{""end"":277,""text"":""harga nya juga pas enggak yamg terlalu mahal mahal banget"",""start"":220,""labels"":[""PRICE-positive""]}]",30.159,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00328","lipbalm nya cukup melembabkan bibir yang tadinya kering setelah pakai jadi enggak kering lagi sudah begitu yang bikin jadi tambah suka karena dia sudah ada warna nya begitu jadi bibir kelihatan lebih segar enggak pucet. harga nya juga pas enggak yamg terlalu mahal mahal banget","2026-04-07T11:15:19.460319Z"
909,"6","2026-04-05T14:59:54.348156Z",328,"[{""end"":94,""text"":""cukup melembabkan bibir yang tadinya kering setelah pakai jadi enggak kering lagi "",""start"":12,""labels"":[""HYDRATION-neutral""]},{""end"":218,""text"":""ada warna nya begitu jadi bibir kelihatan lebih segar enggak pucet"",""start"":152,""labels"":[""PIGMENTATION-positive""]},{""end"":277,""text"":""harga nya juga pas enggak yamg terlalu mahal mahal banget"",""start"":220,""labels"":[""PRICE-neutral""]}]",28.046,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00328","lipbalm nya cukup melembabkan bibir yang tadinya kering setelah pakai jadi enggak kering lagi sudah begitu yang bikin jadi tambah suka karena dia sudah ada warna nya begitu jadi bibir kelihatan lebih segar enggak pucet. harga nya juga pas enggak yamg terlalu mahal mahal banget","2026-04-05T14:59:54.348165Z"
430,"7","2026-04-03T14:57:04.570211Z",328,"[{""end"":93,""text"":""cukup melembabkan bibir yang tadinya kering setelah pakai jadi enggak kering lagi"",""start"":12,""labels"":[""HYDRATION-positive""]},{""end"":219,""text"":""sudah ada warna nya begitu jadi bibir kelihatan lebih segar enggak pucet."",""start"":146,""labels"":[""PIGMENTATION-positive""]},{""end"":277,""text"":""harga nya juga pas enggak yamg terlalu mahal mahal banget"",""start"":220,""labels"":[""PRICE-positive""]}]",26.021,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00328","lipbalm nya cukup melembabkan bibir yang tadinya kering setelah pakai jadi enggak kering lagi sudah begitu yang bikin jadi tambah suka karena dia sudah ada warna nya begitu jadi bibir kelihatan lebih segar enggak pucet. harga nya juga pas enggak yamg terlalu mahal mahal banget","2026-04-03T14:57:04.570220Z"
1827,"1","2026-04-07T11:22:40.134737Z",334,"[{""end"":100,""text"":""cukup melembabkan"",""start"":83,""labels"":[""HYDRATION-positive""]}]",13.28,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00334","Beli produk ini tuh awalnya karena IKON hahaha, tapi memang kumayan bagus sih. Dia cukup melembabkan dan ada warnanya sedikit tapi cukup bikin muka lebih kelihatan fresh apalagi buat anak sama yang gaboleh pakai lip product disekolahnya. produknya juga enak dibawa kemana2 buat di reaplly.","2026-04-07T11:22:40.134745Z"
915,"6","2026-04-05T15:02:38.984596Z",334,"[{""end"":100,""text"":""cukup melembabkan"",""start"":83,""labels"":[""HYDRATION-neutral""]},{""end"":169,""text"":""ada warnanya sedikit tapi cukup bikin muka lebih kelihatan fresh"",""start"":105,""labels"":[""PIGMENTATION-positive""]}]",18.76,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00334","Beli produk ini tuh awalnya karena IKON hahaha, tapi memang kumayan bagus sih. Dia cukup melembabkan dan ada warnanya sedikit tapi cukup bikin muka lebih kelihatan fresh apalagi buat anak sama yang gaboleh pakai lip product disekolahnya. produknya juga enak dibawa kemana2 buat di reaplly.","2026-04-05T15:02:38.984605Z"
439,"7","2026-04-03T14:59:38.186234Z",334,"[{""end"":101,""text"":""cukup melembabkan "",""start"":83,""labels"":[""HYDRATION-positive""]},{""end"":170,""text"":""ada warnanya sedikit tapi cukup bikin muka lebih kelihatan fresh "",""start"":105,""labels"":[""PIGMENTATION-positive""]}]",18.34,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00334","Beli produk ini tuh awalnya karena IKON hahaha, tapi memang kumayan bagus sih. Dia cukup melembabkan dan ada warnanya sedikit tapi cukup bikin muka lebih kelihatan fresh apalagi buat anak sama yang gaboleh pakai lip product disekolahnya. produknya juga enak dibawa kemana2 buat di reaplly.","2026-04-03T14:59:38.186244Z"
1829,"1","2026-04-07T11:23:42.378324Z",336,"[{""end"":125,""text"":""Harganya affordable"",""start"":106,""labels"":[""PRICE-positive""]},{""end"":226,""text"":""lembabnya kurang tahan lama,harus sering di apply"",""start"":177,""labels"":[""HYDRATION-negative""]},{""end"":344,""text"":""alo dipakai terlalu banyak bibir jadi kelihatan agak berminyak gitu"",""start"":277,""labels"":[""TEXTURE-negative""]},{""end"":372,""text"":""affordable"",""start"":362,""labels"":[""PRICE-positive""]},{""end"":419,""text"":""ada warna nya tapi tipis"",""start"":395,""labels"":[""PIGMENTATION-neutral""]}]",46.568,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00336","Ini lip balm pertamaku.Niatnya mau beli vaseline rose stick,tapi karena enggak ada akhirnya pilih ini deh.Harganya affordable,gampang ditemuin,wangi strawberry nya ku suka,tapi lembabnya kurang tahan lama,harus sering di apply,atau karena bibirku yang terlalu kering kali yaa,kalo dipakai terlalu banyak bibir jadi kelihatan agak berminyak gitu.Tapi overall ini affordable lip balm sii,ini juga ada warna nya tapi tipis begitu .","2026-04-07T11:23:42.378332Z"
917,"6","2026-04-05T15:03:46.374981Z",336,"[{""end"":125,""text"":""Harganya affordable"",""start"":106,""labels"":[""PRICE-positive""]},{""end"":226,""text"":""lembabnya kurang tahan lama,harus sering di apply"",""start"":177,""labels"":[""LONGEVITY-negative""]},{""end"":344,""text"":"" dipakai terlalu banyak bibir jadi kelihatan agak berminyak gitu"",""start"":280,""labels"":[""TEXTURE-negative""]},{""end"":373,""text"":""affordable "",""start"":362,""labels"":[""PRICE-positive""]}]",42.996,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00336","Ini lip balm pertamaku.Niatnya mau beli vaseline rose stick,tapi karena enggak ada akhirnya pilih ini deh.Harganya affordable,gampang ditemuin,wangi strawberry nya ku suka,tapi lembabnya kurang tahan lama,harus sering di apply,atau karena bibirku yang terlalu kering kali yaa,kalo dipakai terlalu banyak bibir jadi kelihatan agak berminyak gitu.Tapi overall ini affordable lip balm sii,ini juga ada warna nya tapi tipis begitu .","2026-04-05T15:03:46.374990Z"
443,"7","2026-04-03T15:00:57.350876Z",336,"[{""end"":125,""text"":""Harganya affordable"",""start"":106,""labels"":[""PRICE-positive""]},{""end"":204,""text"":""embabnya kurang tahan lama"",""start"":178,""labels"":[""HYDRATION-negative""]},{""end"":226,""text"":""harus sering di apply"",""start"":205,""labels"":[""LONGEVITY-negative""]},{""end"":339,""text"":""alo dipakai terlalu banyak bibir jadi kelihatan agak berminyak"",""start"":277,""labels"":[""TEXTURE-negative""]},{""end"":385,""text"":""affordable lip balm sii"",""start"":362,""labels"":[""PRICE-positive""]}]",40.395,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00336","Ini lip balm pertamaku.Niatnya mau beli vaseline rose stick,tapi karena enggak ada akhirnya pilih ini deh.Harganya affordable,gampang ditemuin,wangi strawberry nya ku suka,tapi lembabnya kurang tahan lama,harus sering di apply,atau karena bibirku yang terlalu kering kali yaa,kalo dipakai terlalu banyak bibir jadi kelihatan agak berminyak gitu.Tapi overall ini affordable lip balm sii,ini juga ada warna nya tapi tipis begitu .","2026-04-03T15:00:57.350884Z"
1835,"1","2026-04-07T11:27:49.997128Z",342,"[{""end"":82,""text"":""very budget friendly"",""start"":62,""labels"":[""PRICE-positive""]},{""end"":115,""text"":"" harganya murah banget"",""start"":93,""labels"":[""PRICE-positive""]},{""end"":201,""text"":""Lumayan OK dan ngelembabin, tapi memang enggak sampai yang wow"",""start"":139,""labels"":[""HYDRATION-neutral""]},{""end"":202,""text"":"", tapi memang enggak sampai yang wow "",""start"":165,""labels"":[""HYDRATION-positive""]},{""end"":251,""text"":""mengasih warna, tapi dikitt banget"",""start"":217,""labels"":[""PIGMENTATION-neutral""]}]",39.417,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00342","Everyone's favorite, basic product that is easy tapi find and very budget friendly. Menurutku harganya murah banget sih untuk kualitasnya. Lumayan OK dan ngelembabin, tapi memang enggak sampai yang wow gitu. Dia juga mengasih warna, tapi dikitt banget.","2026-04-07T11:27:49.997137Z"
923,"6","2026-04-05T15:07:50.797792Z",342,"[{""end"":82,""text"":""very budget friendly"",""start"":62,""labels"":[""PRICE-positive""]},{""end"":115,""text"":""harganya murah banget"",""start"":94,""labels"":[""PRICE-positive""]},{""end"":206,""text"":""Lumayan OK dan ngelembabin, tapi memang enggak sampai yang wow gitu"",""start"":139,""labels"":[""HYDRATION-neutral""]},{""end"":252,""text"":""mengasih warna, tapi dikitt banget."",""start"":217,""labels"":[""PIGMENTATION-negative""]}]",27.165,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00342","Everyone's favorite, basic product that is easy tapi find and very budget friendly. Menurutku harganya murah banget sih untuk kualitasnya. Lumayan OK dan ngelembabin, tapi memang enggak sampai yang wow gitu. Dia juga mengasih warna, tapi dikitt banget.","2026-04-05T15:07:50.797801Z"
453,"7","2026-04-03T15:04:05.732301Z",342,"[{""end"":83,""text"":"" very budget friendly."",""start"":61,""labels"":[""PRICE-positive""]},{""end"":119,""text"":""harganya murah banget sih"",""start"":94,""labels"":[""PRICE-positive""]},{""end"":206,""text"":""Lumayan OK dan ngelembabin, tapi memang enggak sampai yang wow gitu"",""start"":139,""labels"":[""HYDRATION-neutral""]}]",39.715,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00342","Everyone's favorite, basic product that is easy tapi find and very budget friendly. Menurutku harganya murah banget sih untuk kualitasnya. Lumayan OK dan ngelembabin, tapi memang enggak sampai yang wow gitu. Dia juga mengasih warna, tapi dikitt banget.","2026-04-03T15:04:05.732310Z"
1839,"1","2026-04-07T11:30:17.843140Z",346,"[{""end"":68,""text"":""teksturnya ringan di bibir"",""start"":42,""labels"":[""TEXTURE-positive""]},{""end"":106,""text"":""warnanya pink red yang tipis natural"",""start"":70,""labels"":[""PIGMENTATION-neutral""]}]",28.338,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00346","lip balm ini cocok banget dipakai remaja. teksturnya ringan di bibir. warnanya pink red yang tipis natural, warnanya memang enggak terlalu terlihat. hasilnya glossy. wanginya khas wangi strawberry. lip balm ini bakalan cocok dipakai ke sekolah yang enggak bolehin kamu makeup an, wkwkwk. aku dulu biasanya pakai ini sebelum sekolah atau kalau mau tampil keluar dengan look natural.","2026-04-07T11:30:17.843154Z"
927,"6","2026-04-05T15:10:23.562041Z",346,"[{""end"":69,""text"":"" teksturnya ringan di bibir."",""start"":41,""labels"":[""TEXTURE-positive""]},{""end"":147,""text"":""warnanya memang enggak terlalu terlihat"",""start"":108,""labels"":[""PIGMENTATION-negative""]}]",22.945,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00346","lip balm ini cocok banget dipakai remaja. teksturnya ringan di bibir. warnanya pink red yang tipis natural, warnanya memang enggak terlalu terlihat. hasilnya glossy. wanginya khas wangi strawberry. lip balm ini bakalan cocok dipakai ke sekolah yang enggak bolehin kamu makeup an, wkwkwk. aku dulu biasanya pakai ini sebelum sekolah atau kalau mau tampil keluar dengan look natural.","2026-04-05T15:10:23.562050Z"
461,"7","2026-04-03T15:06:14.955542Z",346,"[{""end"":69,""text"":""teksturnya ringan di bibir."",""start"":42,""labels"":[""TEXTURE-positive""]},{""end"":165,""text"":""warnanya pink red yang tipis natural, warnanya memang enggak terlalu terlihat. hasilnya glossy."",""start"":70,""labels"":[""PIGMENTATION-neutral""]}]",31.601,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00346","lip balm ini cocok banget dipakai remaja. teksturnya ringan di bibir. warnanya pink red yang tipis natural, warnanya memang enggak terlalu terlihat. hasilnya glossy. wanginya khas wangi strawberry. lip balm ini bakalan cocok dipakai ke sekolah yang enggak bolehin kamu makeup an, wkwkwk. aku dulu biasanya pakai ini sebelum sekolah atau kalau mau tampil keluar dengan look natural.","2026-04-03T15:06:14.955550Z"
1840,"1","2026-04-07T11:30:40.160799Z",347,"[{""end"":206,""text"":""Tint nya juga dapet, soft natural gitu"",""start"":168,""labels"":[""PIGMENTATION-positive""]},{""end"":252,""text"":""texture nya enggak sesuai ekspektasi ku"",""start"":213,""labels"":[""TEXTURE-negative""]}]",16.85,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00347","Karena Lip Balm Va**ne aku habis, dan aku pengin coba2 lip balm yang lain, aku akhirnya purchase ini. Baunya memang segar banget sih, strawberry yang enggak eneg gitu. Tint nya juga dapet, soft natural gitu. Tapi texture nya enggak sesuai ekspektasi ku, enggak kayak lip balm yang aku mention di atas. Dia lebih keras dan buttery, enggak melt ini gitu. But overall bagus lah..","2026-04-07T11:30:40.160809Z"
928,"6","2026-04-05T15:10:58.857654Z",347,"[{""end"":201,""text"":"" Tint nya juga dapet, soft natural"",""start"":167,""labels"":[""PIGMENTATION-positive""]},{""end"":252,""text"":"" texture nya enggak sesuai ekspektasi ku"",""start"":212,""labels"":[""TEXTURE-negative""]},{""end"":351,""text"":"" lebih keras dan buttery, enggak melt ini gitu"",""start"":305,""labels"":[""TEXTURE-negative""]}]",28.381,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00347","Karena Lip Balm Va**ne aku habis, dan aku pengin coba2 lip balm yang lain, aku akhirnya purchase ini. Baunya memang segar banget sih, strawberry yang enggak eneg gitu. Tint nya juga dapet, soft natural gitu. Tapi texture nya enggak sesuai ekspektasi ku, enggak kayak lip balm yang aku mention di atas. Dia lebih keras dan buttery, enggak melt ini gitu. But overall bagus lah..","2026-04-05T15:10:58.857663Z"
463,"7","2026-04-03T15:06:51.897597Z",347,"[{""end"":253,""text"":""texture nya enggak sesuai ekspektasi ku,"",""start"":213,""labels"":[""TEXTURE-negative""]},{""end"":352,""text"":""Dia lebih keras dan buttery, enggak melt ini gitu."",""start"":302,""labels"":[""TEXTURE-negative""]}]",32.345,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00347","Karena Lip Balm Va**ne aku habis, dan aku pengin coba2 lip balm yang lain, aku akhirnya purchase ini. Baunya memang segar banget sih, strawberry yang enggak eneg gitu. Tint nya juga dapet, soft natural gitu. Tapi texture nya enggak sesuai ekspektasi ku, enggak kayak lip balm yang aku mention di atas. Dia lebih keras dan buttery, enggak melt ini gitu. But overall bagus lah..","2026-04-03T15:06:51.897620Z"
1857,"1","2026-04-07T11:55:10.897902Z",364,"[{""end"":46,""text"":""melembabkan"",""start"":35,""labels"":[""HYDRATION-positive""]},{""end"":105,""text"":""melembabkannya enggak bertahan lama banget"",""start"":63,""labels"":[""LONGEVITY-negative""]},{""end"":248,""text"":""lembabnya hilang melulu"",""start"":225,""labels"":[""LONGEVITY-negative""]}]",18.111,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00364","Suka banget sama produk ini karena melembabkan, tapi biassanya melembabkannya enggak bertahan lama banget sih wkwkkw apalagi kalau dibawa tidur, atau jalan2. soalnya bibirku tipis dan bisa suka termakan begitu kadang jadinya lembabnya hilang melulu wkwkwk","2026-04-07T11:55:10.897910Z"
945,"6","2026-04-05T15:23:16.449225Z",364,"[{""end"":46,""text"":""melembabkan"",""start"":35,""labels"":[""HYDRATION-positive""]},{""end"":105,""text"":""enggak bertahan lama banget"",""start"":78,""labels"":[""LONGEVITY-negative""]},{""end"":249,""text"":""kadang jadinya lembabnya hilang melulu "",""start"":210,""labels"":[""LONGEVITY-negative""]}]",21.443,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00364","Suka banget sama produk ini karena melembabkan, tapi biassanya melembabkannya enggak bertahan lama banget sih wkwkkw apalagi kalau dibawa tidur, atau jalan2. soalnya bibirku tipis dan bisa suka termakan begitu kadang jadinya lembabnya hilang melulu wkwkwk","2026-04-05T15:23:16.449233Z"
493,"7","2026-04-03T15:17:44.585222Z",364,"[{""end"":46,""text"":""melembabkan"",""start"":35,""labels"":[""HYDRATION-positive""]},{""end"":109,""text"":""melembabkannya enggak bertahan lama banget sih"",""start"":63,""labels"":[""HYDRATION-neutral""]},{""end"":241,""text"":"" lembabnya hilang"",""start"":224,""labels"":[""HYDRATION-negative""]}]",27.768,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00364","Suka banget sama produk ini karena melembabkan, tapi biassanya melembabkannya enggak bertahan lama banget sih wkwkkw apalagi kalau dibawa tidur, atau jalan2. soalnya bibirku tipis dan bisa suka termakan begitu kadang jadinya lembabnya hilang melulu wkwkwk","2026-04-03T15:17:44.585294Z"
1874,"1","2026-04-07T12:06:09.511792Z",380,"[{""end"":119,""text"":""di bibir aku yang lumayan gelap kayaknya kurang cocok, walaupun ada efek warna di bibir tapi enggak cocok saja di bibir"",""start"":0,""labels"":[""PIGMENTATION-negative""]},{""end"":148,""text"":""bagus sih melembabkan"",""start"":127,""labels"":[""HYDRATION-positive""]}]",22.888,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00380","di bibir aku yang lumayan gelap kayaknya kurang cocok, walaupun ada efek warna di bibir tapi enggak cocok saja di bibir aku:(, bagus sih melembabkan juga terus isinya juga lumayan banyak dan simpel tinggal di pakai dan retouch kapan pun. cuma ya itu enggak cocok di bibir aku yang gelap:(","2026-04-07T12:06:09.511801Z"
961,"6","2026-04-05T15:34:15.674343Z",380,"[{""end"":154,""text"":""melembabkan juga "",""start"":137,""labels"":[""HYDRATION-positive""]},{""end"":106,""text"":""di bibir aku yang lumayan gelap kayaknya kurang cocok, walaupun ada efek warna di bibir tapi enggak cocok "",""start"":0,""labels"":[""PIGMENTATION-negative""]}]",35.163,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00380","di bibir aku yang lumayan gelap kayaknya kurang cocok, walaupun ada efek warna di bibir tapi enggak cocok saja di bibir aku:(, bagus sih melembabkan juga terus isinya juga lumayan banyak dan simpel tinggal di pakai dan retouch kapan pun. cuma ya itu enggak cocok di bibir aku yang gelap:(","2026-04-05T15:34:15.674351Z"
520,"7","2026-04-03T15:27:51.169976Z",380,"[{""end"":124,""text"":""walaupun ada efek warna di bibir tapi enggak cocok saja di bibir aku:"",""start"":55,""labels"":[""PIGMENTATION-negative""]},{""end"":148,""text"":""bagus sih melembabkan"",""start"":127,""labels"":[""HYDRATION-positive""]}]",18.395,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00380","di bibir aku yang lumayan gelap kayaknya kurang cocok, walaupun ada efek warna di bibir tapi enggak cocok saja di bibir aku:(, bagus sih melembabkan juga terus isinya juga lumayan banyak dan simpel tinggal di pakai dan retouch kapan pun. cuma ya itu enggak cocok di bibir aku yang gelap:(","2026-04-03T15:27:51.170013Z"
1875,"1","2026-04-07T12:06:48.216378Z",381,"[{""end"":39,""text"":""affordable"",""start"":29,""labels"":[""PRICE-positive""]},{""end"":134,""text"":""ada sedikit warnanya"",""start"":114,""labels"":[""PIGMENTATION-neutral""]},{""end"":203,""text"":""buat melembapkan sih biasa aja"",""start"":173,""labels"":[""HYDRATION-neutral""]},{""end"":360,""text"":""enggak bikin bibir jadi warna pink lebay tapi cukup memberikan warna pink yang sehat"",""start"":276,""labels"":[""PIGMENTATION-positive""]}]",31.128,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00381","Sama seperti yang cherry ini affordable tapi agak susah dicari, kalo di alfa lebih sering ketemu yang cherry. Dia ada sedikit warnanya, glossy dan ada bau stroberinya. Kalo buat melembapkan sih biasa aja. Aku sendiri enggak ada problem bibir kering jadi enggak begitu kerasa. enggak bikin bibir jadi warna pink lebay tapi cukup memberikan warna pink yang sehat. Kalo lama enggak dipakai jadi keras dia. Dan enggak ada spfnya.","2026-04-07T12:06:48.216387Z"
962,"6","2026-04-05T15:36:19.180060Z",381,"[{""end"":40,""text"":""affordable "",""start"":29,""labels"":[""PRICE-positive""]},{""end"":203,""text"":""Kalo buat melembapkan sih biasa aja"",""start"":168,""labels"":[""HYDRATION-neutral""]},{""end"":360,""text"":"" enggak bikin bibir jadi warna pink lebay tapi cukup memberikan warna pink yang sehat"",""start"":275,""labels"":[""PIGMENTATION-neutral""]}]",30.583,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00381","Sama seperti yang cherry ini affordable tapi agak susah dicari, kalo di alfa lebih sering ketemu yang cherry. Dia ada sedikit warnanya, glossy dan ada bau stroberinya. Kalo buat melembapkan sih biasa aja. Aku sendiri enggak ada problem bibir kering jadi enggak begitu kerasa. enggak bikin bibir jadi warna pink lebay tapi cukup memberikan warna pink yang sehat. Kalo lama enggak dipakai jadi keras dia. Dan enggak ada spfnya.","2026-04-05T15:36:19.180069Z"
521,"7","2026-04-03T15:28:32.204334Z",381,"[{""end"":40,""text"":""affordable "",""start"":29,""labels"":[""PRICE-positive""]},{""end"":275,""text"":""buat melembapkan sih biasa aja. Aku sendiri enggak ada problem bibir kering jadi enggak begitu kerasa."",""start"":173,""labels"":[""HYDRATION-neutral""]},{""end"":361,""text"":""enggak bikin bibir jadi warna pink lebay tapi cukup memberikan warna pink yang sehat."",""start"":276,""labels"":[""PIGMENTATION-positive""]}]",34.975,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00381","Sama seperti yang cherry ini affordable tapi agak susah dicari, kalo di alfa lebih sering ketemu yang cherry. Dia ada sedikit warnanya, glossy dan ada bau stroberinya. Kalo buat melembapkan sih biasa aja. Aku sendiri enggak ada problem bibir kering jadi enggak begitu kerasa. enggak bikin bibir jadi warna pink lebay tapi cukup memberikan warna pink yang sehat. Kalo lama enggak dipakai jadi keras dia. Dan enggak ada spfnya.","2026-04-03T15:28:32.204377Z"
1880,"1","2026-04-07T12:09:40.209117Z",386,"[{""end"":44,""text"":""awal pakai dia rada bikin kering begitu"",""start"":5,""labels"":[""HYDRATION-negative""]},{""end"":135,""text"":""makin sering dipakai dia jadi makin nglembabin"",""start"":89,""labels"":[""HYDRATION-positive""]},{""end"":199,""text"":""teksturnya juga nyaman banget, enggak lengket dan enggak berat"",""start"":137,""labels"":[""TEXTURE-positive""]}]",16.313,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00386","Awal awal pakai dia rada bikin kering begitu (perasaan aku saja kali ya) wkekkwwkk, tapi makin sering dipakai dia jadi makin nglembabin, teksturnya juga nyaman banget, enggak lengket dan enggak berat. Cocoklah ini, bisa diapply kapan pun dimanapun.","2026-04-07T12:09:40.209127Z"
967,"6","2026-04-05T15:40:23.976081Z",386,"[{""end"":44,""text"":""awal pakai dia rada bikin kering begitu"",""start"":5,""labels"":[""HYDRATION-negative""]},{""end"":135,""text"":""makin sering dipakai dia jadi makin nglembabin"",""start"":89,""labels"":[""HYDRATION-positive""]},{""end"":199,""text"":"" teksturnya juga nyaman banget, enggak lengket dan enggak berat"",""start"":136,""labels"":[""TEXTURE-positive""]}]",22.421,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00386","Awal awal pakai dia rada bikin kering begitu (perasaan aku saja kali ya) wkekkwwkk, tapi makin sering dipakai dia jadi makin nglembabin, teksturnya juga nyaman banget, enggak lengket dan enggak berat. Cocoklah ini, bisa diapply kapan pun dimanapun.","2026-04-05T15:40:23.976091Z"
526,"7","2026-04-03T15:31:52.281639Z",386,"[{""end"":45,""text"":"" awal pakai dia rada bikin kering begitu "",""start"":4,""labels"":[""HYDRATION-negative""]},{""end"":137,""text"":""makin sering dipakai dia jadi makin nglembabin, "",""start"":89,""labels"":[""HYDRATION-positive""]},{""end"":200,""text"":""teksturnya juga nyaman banget, enggak lengket dan enggak berat."",""start"":137,""labels"":[""TEXTURE-positive""]}]",23.088,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00386","Awal awal pakai dia rada bikin kering begitu (perasaan aku saja kali ya) wkekkwwkk, tapi makin sering dipakai dia jadi makin nglembabin, teksturnya juga nyaman banget, enggak lengket dan enggak berat. Cocoklah ini, bisa diapply kapan pun dimanapun.","2026-04-03T15:31:52.281666Z"
1882,"1","2026-04-07T12:10:25.390750Z",388,"[{""end"":102,""text"":"" untuk melembabkan ini oke banget"",""start"":69,""labels"":[""HYDRATION-positive""]}]",9.426,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00388","Aku kira bakalan aroma strawberrynya kuat, ternyata nggak. Tapi kalau untuk melembabkan ini oke banget. Bibir juga jadi jarang menghitam kalau rutin dan sering dipakai. Pemakaian jangka panjang kayaknya bakal oke banget di bibir, jadi pink alami.","2026-04-07T12:10:25.390761Z"
969,"6","2026-04-05T15:41:28.809969Z",388,"[{""end"":103,""text"":""untuk melembabkan ini oke banget."",""start"":70,""labels"":[""HYDRATION-positive""]}]",9.591,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00388","Aku kira bakalan aroma strawberrynya kuat, ternyata nggak. Tapi kalau untuk melembabkan ini oke banget. Bibir juga jadi jarang menghitam kalau rutin dan sering dipakai. Pemakaian jangka panjang kayaknya bakal oke banget di bibir, jadi pink alami.","2026-04-05T15:41:28.809978Z"
